paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
DATE-2022-P2057,DATE,DATE,2022,complete,DIGAMMA: Domain-Aware Genetic Algorithm For Hw-Mapping Co-Optimization For Dnn Accelerators,Sheng-Chun Kao|Michael Pellauer|Angshuman Parashar and Tushar Krishna,technical_program,11.3 Advanced Mapping and Optimization for Emerging ML Hardware,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2022/html/toc.html,https://past.date-conference.com/proceedings-archive/2022/html/0042.html,https://past.date-conference.com/proceedings-archive/2022/pdf/0042.pdf,DATE 2022 proceedings technical program,https://past.date-conference.com/proceedings-archive/2022/html/0042.html,proceedings,primary,verified,medium,T02|T03|T05,ai_inference_model_specific_accelerators,ai_inference|model_specific|accelerator,DATE-C01,ACC01 AI inference and model-specific accelerators,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2022-P2058,DATE,DATE,2022,complete,Dip Learning On Cas-Lock: Using Distinguishing Input Patterns For Attacking Logic Locking,Akashdeep Saha|Urbi Chatterjee|Debdeep Mukhopadhyay and Rajat Subhra Chakraborty,technical_program,17.2 Attacks on Secure and Trustworthy Systems,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2022/html/toc.html,https://past.date-conference.com/proceedings-archive/2022/html/0723.html,https://past.date-conference.com/proceedings-archive/2022/pdf/0723.pdf,DATE 2022 proceedings technical program,https://past.date-conference.com/proceedings-archive/2022/html/0723.html,proceedings,primary,verified,medium,T11|T12,hardware_security_trusted_systems,security|attack_or_fault|trust,DATE-C12,SEC01 Hardware security and trusted systems,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2022-P2059,DATE,DATE,2022,complete,Discrete Samplers For Approximate Inference In Probabilistic Machine Learning,Shirui Zhao|Nimish Shah|Wannes Meert and Marian Verhelst,technical_program,"21.1 Self-adaptive and Dynamic Resource Management, Learning at the Edge and Applications",accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2022/html/toc.html,https://past.date-conference.com/proceedings-archive/2022/html/0188.html,https://past.date-conference.com/proceedings-archive/2022/pdf/0188.pdf,DATE 2022 proceedings technical program,https://past.date-conference.com/proceedings-archive/2022/html/0188.html,proceedings,primary,verified,medium,T12,other_needs_review,,DATE-C99,OTHER needs_review/outside target scope,uncertain,,,,,,none,0,,no,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2022-P2060,DATE,DATE,2022,complete,Do Temperature And Humidity Exposures Hurt Or Benefit Your SSDS?,Adnan Maruf|Sashri Brahmakshatriya|Baolin Li|Devesh Tiwari|Gang Quan and Janki Bhimani,technical_program,12.3 Reliable safe and approximate systems,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2022/html/toc.html,https://past.date-conference.com/proceedings-archive/2022/html/0856.html,https://past.date-conference.com/proceedings-archive/2022/pdf/0856.pdf,DATE 2022 proceedings technical program,https://past.date-conference.com/proceedings-archive/2022/html/0856.html,proceedings,primary,verified,medium,T10|T12,low_power_thermal_sustainable_computing,power|thermal|sustainability,DATE-C13,"PWR01 Low-power, thermal, sustainable computing",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2022-P2061,DATE,DATE,2022,complete,DOLMEN: FPGA Swarm For Safety And Liveness Verification,Emilien Fournier|Ciprian Teodorov and Loïc Lagadec,technical_program,22.4 Formal Methods in Design and Verification of Software and Hardware Systems,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2022/html/toc.html,https://past.date-conference.com/proceedings-archive/2022/html/0933.html,https://past.date-conference.com/proceedings-archive/2022/pdf/0933.pdf,DATE 2022 proceedings technical program,https://past.date-conference.com/proceedings-archive/2022/html/0933.html,proceedings,primary,verified,medium,T06|T07,reconfigurable_spatial_dataflow,reconfigurable|spatial_dataflow|mapping,DATE-C03,ACC03 Reconfigurable and spatial dataflow architectures,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2022-P2062,DATE,DATE,2022,complete,DREAMPLACE 4.0: Timing-Driven Global Placement With Momentum-Based Net Weighting,Peiyu Liao|Siting Liu|Zhitang Chen|Wenlong Lv|Yibo Lin and Bei Yu,technical_program,18.5 Circuit Optimization and Analysis: No Time to Lose,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2022/html/toc.html,https://past.date-conference.com/proceedings-archive/2022/html/0442.html,https://past.date-conference.com/proceedings-archive/2022/pdf/0442.pdf,DATE 2022 proceedings technical program,https://past.date-conference.com/proceedings-archive/2022/html/0442.html,proceedings,primary,verified,medium,T10|T12,physical_implementation_chiplet_closure,physical_design|chiplet_or_3d|closure,DATE-C05,DA01 Physical implementation and 3D/chiplet closure,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2022-P2063,DATE,DATE,2022,complete,Dtqatten: Leveraging Dynamic Token-Based Quantization For Efficient Attention Architecture,Tao Yang|Dongyue Li|Zhuoran Song|Yilong Zhao|Fangxin Liu|Zongwu Wang|Zhezhi He and Li Jiang,technical_program,17.3 Algorithmic techniques for efficient and robust ML hardware,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2022/html/toc.html,https://past.date-conference.com/proceedings-archive/2022/html/0018.html,https://past.date-conference.com/proceedings-archive/2022/pdf/0018.pdf,DATE 2022 proceedings technical program,https://past.date-conference.com/proceedings-archive/2022/html/0018.html,proceedings,primary,verified,medium,T02|T03|T05,ai_inference_model_specific_accelerators,ai_inference|model_specific|accelerator,DATE-C01,ACC01 AI inference and model-specific accelerators,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2022-P2064,DATE,DATE,2022,complete,DWR: Differential Wearing For Read Performance Optimization On High-Density Nand Flash Memory,Yunpeng Song|Qiao Li|Yina Lv|Changlong Li and Liang Shi,technical_program,18.3 Persistent Memory,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2022/html/toc.html,https://past.date-conference.com/proceedings-archive/2022/html/0393.html,https://past.date-conference.com/proceedings-archive/2022/pdf/0393.pdf,DATE 2022 proceedings technical program,https://past.date-conference.com/proceedings-archive/2022/html/0393.html,proceedings,primary,verified,medium,T12,other_needs_review,,DATE-C99,OTHER needs_review/outside target scope,uncertain,,,,,,none,0,,no,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2022-P2065,DATE,DATE,2022,complete,EEVENTTIMER: Fast And Accurate Event-Based Dynamic Timing Analysis,Zuodong Zhang|Zizheng Guo|Yibo Lin|Runsheng Wang and Ru Huang,technical_program,18.5 Circuit Optimization and Analysis: No Time to Lose,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2022/html/toc.html,https://past.date-conference.com/proceedings-archive/2022/html/0502.html,https://past.date-conference.com/proceedings-archive/2022/pdf/0502.pdf,DATE 2022 proceedings technical program,https://past.date-conference.com/proceedings-archive/2022/html/0502.html,proceedings,primary,verified,medium,T12,other_needs_review,,DATE-C99,OTHER needs_review/outside target scope,uncertain,,,,,,none,0,,no,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2022-P2066,DATE,DATE,2022,complete,Efficient Global Robustness Certification Of Neural Networks Via Interleaving Twin-Network Encoding,Zhilu Wang|Chao Huang and Qi Zhu,technical_program,"19.5 Dealing with Correct Design and Robustness analysis for Complex Systems, MPSoCs and Circuits",accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2022/html/toc.html,https://past.date-conference.com/proceedings-archive/2022/html/0895.html,https://past.date-conference.com/proceedings-archive/2022/pdf/0895.pdf,DATE 2022 proceedings technical program,https://past.date-conference.com/proceedings-archive/2022/html/0895.html,proceedings,primary,verified,medium,T02|T03|T05,ai_inference_model_specific_accelerators,ai_inference|model_specific|accelerator,DATE-C01,ACC01 AI inference and model-specific accelerators,provisional,,,,,DATE-2022-A028,milestone,5,"2022 DATE best-paper winner in E Track. | Official DATE Best Paper Award; milestone candidate, not long-term impact proof.",yes,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2022-P2067,DATE,DATE,2022,complete,Efficient Hotspot Detection via Graph Neural Network,Shuyuan Sun|Yiyang Jiang|Fan Yang|Bei Yu and Xuan Zeng,technical_program,21.2 Advances in defect detection and dependability,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2022/html/toc.html,https://past.date-conference.com/proceedings-archive/2022/html/0651.html,https://past.date-conference.com/proceedings-archive/2022/pdf/0651.pdf,DATE 2022 proceedings technical program,https://past.date-conference.com/proceedings-archive/2022/html/0651.html,proceedings,primary,verified,medium,T02|T03|T05,ai_inference_model_specific_accelerators,ai_inference|model_specific|accelerator,DATE-C01,ACC01 AI inference and model-specific accelerators,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2022-P2068,DATE,DATE,2022,complete,Efficient Traveling Salesman Problem Solvers Using The Ising Model With Simulated Bifurcation,Tingting Zhang and Jie Han,technical_program,IP.2_1 Interactive Presentations,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2022/html/toc.html,https://past.date-conference.com/proceedings-archive/2022/html/0896.html,https://past.date-conference.com/proceedings-archive/2022/pdf/0896.pdf,DATE 2022 proceedings technical program,https://past.date-conference.com/proceedings-archive/2022/html/0896.html,proceedings,primary,verified,medium,T12,other_needs_review,,DATE-C99,OTHER needs_review/outside target scope,uncertain,,,,,,none,0,,no,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2022-P2069,DATE,DATE,2022,complete,Efficsense: An Architectural Pathfinding Framework For Energy-Constrained Sensor Applications,Jonah Van Assche|Ruben Helsen and Georges Gielen,technical_program,11.1 Analog / mixed-signal EDA from system level to layout level,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2022/html/toc.html,https://past.date-conference.com/proceedings-archive/2022/html/0346.html,https://past.date-conference.com/proceedings-archive/2022/pdf/0346.pdf,DATE 2022 proceedings technical program,https://past.date-conference.com/proceedings-archive/2022/html/0346.html,proceedings,primary,verified,medium,T04|T08,embedded_realtime_cps_robotics_edge,edge|real_time|cps_or_robotics,DATE-C10,"SYS01 Embedded real-time CPS, automotive, robotics, edge IoT",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2022-P2070,DATE,DATE,2022,complete,EM SCA & FI Self-Awareness And Resilience With Single On-Chip Loop & ML Classifiers,Saurabh Tewari|Anshul Kumar and Kolin Paul,technical_program,IP.2_5 Interactive presentations,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2022/html/toc.html,https://past.date-conference.com/proceedings-archive/2022/html/0534.html,https://past.date-conference.com/proceedings-archive/2022/pdf/0534.pdf,DATE 2022 proceedings technical program,https://past.date-conference.com/proceedings-archive/2022/html/0534.html,proceedings,primary,verified,medium,T12,other_needs_review,,DATE-C99,OTHER needs_review/outside target scope,uncertain,,,,,,none,0,,no,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2022-P2071,DATE,DATE,2022,complete,Emulation Of Non-Volatile Digital Logic For Batteryless Intermittent Computing,Simone Ruffini|Kasim Sinan Yildirim and Davide Brunelli,technical_program,18.4 Energy Efficient Platforms: from Autonomous Vehicles to Intermittent Computing,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2022/html/toc.html,https://past.date-conference.com/proceedings-archive/2022/html/0720.html,https://past.date-conference.com/proceedings-archive/2022/pdf/0720.pdf,DATE 2022 proceedings technical program,https://past.date-conference.com/proceedings-archive/2022/html/0720.html,proceedings,primary,verified,medium,T04|T08,embedded_realtime_cps_robotics_edge,edge|real_time|cps_or_robotics,DATE-C10,"SYS01 Embedded real-time CPS, automotive, robotics, edge IoT",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2022-P2072,DATE,DATE,2022,complete,Enabling Fast Deep Learning On Tiny Energy-Harvesting Iot Devices,Sahidul Islam|Jieren Deng|Shanglin Zhou|Chen Pan|Caiwen Ding and Mimi Xie,technical_program,18.4 Energy Efficient Platforms: from Autonomous Vehicles to Intermittent Computing,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2022/html/toc.html,https://past.date-conference.com/proceedings-archive/2022/html/0116.html,https://past.date-conference.com/proceedings-archive/2022/pdf/0116.pdf,DATE 2022 proceedings technical program,https://past.date-conference.com/proceedings-archive/2022/html/0116.html,proceedings,primary,verified,medium,T04|T08,embedded_realtime_cps_robotics_edge,edge|real_time|cps_or_robotics,DATE-C10,"SYS01 Embedded real-time CPS, automotive, robotics, edge IoT",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2022-P2073,DATE,DATE,2022,complete,ENCORE COMPRESSION: Exploiting Narrow-Width Values For Quantized Deep Neural Networks,Myeongjae Jang|Jinkwon Kim|Jesung Kim and Soontae Kim,technical_program,23.3 New Methods and Tools using Machine Learning,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2022/html/toc.html,https://past.date-conference.com/proceedings-archive/2022/html/0925.html,https://past.date-conference.com/proceedings-archive/2022/pdf/0925.pdf,DATE 2022 proceedings technical program,https://past.date-conference.com/proceedings-archive/2022/html/0925.html,proceedings,primary,verified,medium,T02|T03|T05,ai_inference_model_specific_accelerators,ai_inference|model_specific|accelerator,DATE-C01,ACC01 AI inference and model-specific accelerators,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
DATE-2022-P2074,DATE,DATE,2022,complete,"Energy Efficient, Real-Time And Reliable Task Deployment On Noc-Based Multicores With DVFS",Lei Mo|Qi Zhou|Angeliki Kritikakou and Ji Liu,technical_program,22.1 Heterogeneous system-on-chip design methods,accepted_paper,,,,,,,https://past.date-conference.com/proceedings-archive/2022/html/toc.html,https://past.date-conference.com/proceedings-archive/2022/html/0576.html,https://past.date-conference.com/proceedings-archive/2022/pdf/0576.pdf,DATE 2022 proceedings technical program,https://past.date-conference.com/proceedings-archive/2022/html/0576.html,proceedings,primary,verified,medium,T04|T08,embedded_realtime_cps_robotics_edge,edge|real_time|cps_or_robotics,DATE-C10,"SYS01 Embedded real-time CPS, automotive, robotics, edge IoT",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE proceedings TOC; DOI/DBLP not batch-verified.
